#Digilent WaveForms Logger
#Device Name: Discovery2
#Serial Number: SN:210321A42360
#Date Time: 2019-12-04 13:34:20.495

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
835,0.5157058471528573,0.5157091325609005,0.001840820226066798,-0.03258190584773831,0.03258512258246517,0.0004578482755226655
840,0.514142221456273,0.5141425967832939,0.0006212431016056179,-0.03261142613355377,0.0326162585024198,0.000561430523253366
845,0.5137218531272322,0.5137228843174144,0.001029315710621511,-0.03259825554449768,0.03260252624610473,0.0005276865391288042
850,0.5116899976163292,0.5116931001548002,0.001781876915880288,-0.03255374803665283,0.03255539595650658,0.0003275586223095785
855,0.5103449092681394,0.5103449451863972,0.0001914714976972559,-0.03270543688991991,0.03271521698317136,0.0007998875517517086
860,0.5102564106725539,0.5102566957920824,0.0005394146358857133,-0.0332240856037854,0.03325591954128571,0.001454757824797481
865,0.5085026936049535,0.5085060565693871,0.001849368604571752,-0.03265184621720882,0.03265884261426502,0.0006759730106164948
870,0.5066618325121239,0.5066620049614418,0.0004180275666561767,-0.03265002958423556,0.03265692991335758,0.0006712968899827604
875,0.5065218602435965,0.5065222675570601,0.0006423601454983137,-0.03274631113181845,0.03275814916699347,0.0008805930417289623
880,0.5048977304052161,0.5049011056226248,0.001846155640084576,-0.03263277157098975,0.03263875366433086,0.0006248682713023116
885,0.5030198443897177,0.5030201382295124,0.0005437045416336429,-0.03275630261317126,0.03276863514555587,0.0008989373820903632
890,0.5026595286791185,0.5026615729463392,0.001433577699989642,-0.03299291905793812,0.03301598887730063,0.0012340233313758
895,0.5008480166102143,0.5008513734159477,0.001833714879321393,-0.03298338173482857,0.03300605461843014,0.001223180611922672
900,0.4998700168242696,0.4998719526156901,0.001391147696670232,-0.03308692981430481,0.03311375280914795,0.00133255415223812
905,0.499170607005029,0.4991785585649164,0.002817522516943942,-0.03282442634966849,0.0328400412142591,0.001012591610389867
910,0.4987777816062564,0.4987792791962611,0.001222264880121751,-0.03394301810295303,0.03399108220687651,0.001806984133113394
915,0.495869970608445,0.4958710904084052,0.001053827093294286,-0.03307830080768137,0.03310479134208198,0.001324094210904291
920,0.4955177823198973,0.4955178728085166,0.0002994618420762194,-0.03275357766371143,0.03276582723441582,0.0008958708516402286
925,0.4928989463281125,0.4929029521423636,0.001987193829520537,-0.03288210444656934,0.03290047991267207,0.001099447883742362
930,0.4918288357590689,0.4918289272819267,0.0003000453993209426,-0.03307739249119479,0.03310384788863826,0.001323197270843927
935,0.490381703111851,0.4903850358001078,0.001807924182620697,-0.03312099168255309,0.03314910336541821,0.001364904353954304
940,0.4882545761536881,0.488254987469087,0.0006337613725010953,-0.03293297016982154,0.03295349521390087,0.00116289406494025
945,0.4879434764987995,0.4879441974411626,0.0008387841344527581,-0.03313279979687921,0.03316134942857645,0.001375744723438104
950,0.4851657042535784,0.4851679192400302,0.001466040868400168,-0.03357060834343523,0.03361224649487468,0.001672533970938355
955,0.4845972362339402,0.4845978839707751,0.0007923278072842909,-0.03326314321271078,0.0332962278678979,0.001483945363455488
960,0.4838165521942869,0.4838185465567296,0.001389177835380971,-0.0329652154050967,0.03298712394406383,0.00120204800097576
965,0.4813575555026585,0.481359519678275,0.0013751164921433,-0.03305468457902926,0.03308025280763293,0.001300366562855872
970,0.4807434836149347,0.4807435096684983,0.0001582723329145949,-0.03271134094708322,0.03272142177920236,0.0008121678989904508
975,0.4803836194277839,0.4803848777602228,0.001099529961774672,-0.0327812813165535,0.03279483542330262,0.0009427755228536802
980,0.478357633721733,0.4783638149108981,0.002431805144493229,-0.03279763101331289,0.03281202486340955,0.0009717898700756671
985,0.4770396367803623,0.4770397067590644,0.0002583897909770625,-0.03306240526916544,0.03308827702299891,0.001308217936054317
