Taget:	Current:	Delta:	PWM:	pp:	ip:	dp:	Time: 			Initial	tcGoal	rtLow	rtHigh		kp	Ki	kd
50	50,5	-0,5	45,287	-0,5	45,787	0	928,737										
50	50	0	45,787	0	45,787	0	929,07										
50	50	0	45,787	0	45,787	0	929,403										
50	50,5	-0,5	45,27	-0,5	45,77	0	929,736										
50	50,5	-0,5	45,254	-0,5	45,754	0	930,069										
50	50,5	-0,5	45,237	-0,5	45,737	0	930,402										
50	50,5	-0,5	45,22	-0,5	45,72	0	930,735										
50	50	0	45,72	0	45,72	0	931,068										
50	50	0	45,72	0	45,72	0	931,401										
50	50,5	-0,5	45,204	-0,5	45,704	0	931,734										
50	50	0	45,704	0	45,704	0	932,067										
50	50	0	45,704	0	45,704	0	932,4										
50	50,5	-0,5	45,187	-0,5	45,687	0	932,733										
50	50,5	-0,5	45,17	-0,5	45,67	0	933,066										
50	50,5	-0,5	45,154	-0,5	45,654	0	933,399										
50	50	0	45,654	0	45,654	0	933,732										
50	50	0	45,654	0	45,654	0	934,065										
50	50,5	-0,5	45,137	-0,5	45,637	0	934,398										
50	50,5	-0,5	45,12	-0,5	45,62	0	934,731										
50	50,5	-0,5	45,104	-0,5	45,604	0	935,064										
50	50	0	45,604	0	45,604	0	935,397										
50	50,5	-0,5	45,087	-0,5	45,587	0	935,73										
50	50,5	-0,5	45,071	-0,5	45,571	0	936,063										
50	50,5	-0,5	45,054	-0,5	45,554	0	936,396										
50	50,5	-0,5	45,037	-0,5	45,537	0	936,729										
50	50,5	-0,5	45,021	-0,5	45,521	0	937,062										
50	50,5	-0,5	45,004	-0,5	45,504	0	937,395										
50	50,5	-0,5	44,987	-0,5	45,487	0	937,728										
50	50,5	-0,5	44,971	-0,5	45,471	0	938,061										
50	50,5	-0,5	44,954	-0,5	45,454	0	938,394										
50	50,5	-0,5	44,937	-0,5	45,437	0	938,727										
50	50,5	-0,5	44,921	-0,5	45,421	0	939,06										
50	50,5	-0,5	44,904	-0,5	45,404	0	939,393										
50	50,5	-0,5	44,887	-0,5	45,387	0	939,726										
50	50,5	-0,5	44,871	-0,5	45,371	0	940,059										
50	50,5	-0,5	44,854	-0,5	45,354	0	940,392										
50	50,5	-0,5	44,837	-0,5	45,337	0	940,725										
50	50,5	-0,5	44,821	-0,5	45,321	0	941,058										
50	50,5	-0,5	44,804	-0,5	45,304	0	941,391										
50	50,5	-0,5	44,787	-0,5	45,287	0	941,724										
50	50,5	-0,5	44,771	-0,5	45,271	0	942,057										
50	50,5	-0,5	44,754	-0,5	45,254	0	942,39										
50	50,5	-0,5	44,738	-0,5	45,238	0	942,723										
50	50,5	-0,5	44,721	-0,5	45,221	0	943,056										
50	50,5	-0,5	44,704	-0,5	45,204	0	943,389										
50	50	0	45,204	0	45,204	0	943,722										
50	50	0	45,204	0	45,204	0	944,055										
50	50	0	45,204	0	45,204	0	944,388										
50	50	0	45,204	0	45,204	0	944,721										
50	50	0	45,204	0	45,204	0	945,054										
50	50	0	45,204	0	45,204	0	945,387										
50	50	0	45,204	0	45,204	0	945,72										
50	50,5	-0,5	44,688	-0,5	45,188	0	946,053										
50	50,5	-0,5	44,671	-0,5	45,171	0	946,386										
50	50,5	-0,5	44,654	-0,5	45,154	0	946,719										
50	50,5	-0,5	44,638	-0,5	45,138	0	947,052										
50	50	0	45,138	0	45,138	0	947,385										
50	50	0	45,138	0	45,138	0	947,718										
50	50	0	45,138	0	45,138	0	948,051										
50	50	0	45,138	0	45,138	0	948,384										
50	50	0	45,138	0	45,138	0	948,717										
50	50	0	45,138	0	45,138	0	949,05										
50	50,5	-0,5	44,621	-0,5	45,121	0	949,383										
50	50	0	45,121	0	45,121	0	949,716										
50	50	0	45,121	0	45,121	0	950,049										
50	50,5	-0,5	44,604	-0,5	45,104	0	950,382										
50	50,5	-0,5	44,588	-0,5	45,088	0	950,715										
50	50,5	-0,5	44,571	-0,5	45,071	0	951,048										
50	50,5	-0,5	44,554	-0,5	45,054	0	951,381										
50	50,5	-0,5	44,538	-0,5	45,038	0	951,714										
50	50	0	45,038	0	45,038	0	952,047										
50	50,5	-0,5	44,521	-0,5	45,021	0	952,38										
50	50,5	-0,5	44,504	-0,5	45,004	0	952,713										
50	50,5	-0,5	44,488	-0,5	44,988	0	953,046										
50	50,5	-0,5	44,471	-0,5	44,971	0	953,379										
50	50,5	-0,5	44,454	-0,5	44,954	0	953,712										
50	50,5	-0,5	44,438	-0,5	44,938	0	954,045										
50	50,5	-0,5	44,421	-0,5	44,921	0	954,378										
50	50,5	-0,5	44,405	-0,5	44,905	0	954,711										
50	50,5	-0,5	44,388	-0,5	44,888	0	955,044										
50	50,5	-0,5	44,371	-0,5	44,871	0	955,377										
50	50,5	-0,5	44,355	-0,5	44,855	0	955,71										
50	50,5	-0,5	44,338	-0,5	44,838	0	956,043										
50	50,5	-0,5	44,321	-0,5	44,821	0	956,376										
50	50,5	-0,5	44,305	-0,5	44,805	0	956,709										
50	50,5	-0,5	44,288	-0,5	44,788	0	957,042										
50	50,5	-0,5	44,271	-0,5	44,771	0	957,375										
50	50,5	-0,5	44,255	-0,5	44,755	0	957,708										
50	50,5	-0,5	44,238	-0,5	44,738	0	958,041										
50	50,5	-0,5	44,221	-0,5	44,721	0	958,374										
50	50	0	44,721	0	44,721	0	958,707										
50	50,5	-0,5	44,205	-0,5	44,705	0	959,04										
50	50,5	-0,5	44,188	-0,5	44,688	0	959,373										
50	50,5	-0,5	44,171	-0,5	44,671	0	959,706										
50	50	0	44,671	0	44,671	0	960,039										
50	50	0	44,671	0	44,671	0	960,372										
50	50,5	-0,5	44,155	-0,5	44,655	0	960,705										
50	50,5	-0,5	44,138	-0,5	44,638	0	961,038										
50	50	0	44,638	0	44,638	0	961,371										
50	50	0	44,638	0	44,638	0	961,704										
50	50,5	-0,5	44,121	-0,5	44,621	0	962,037										
50	50	0	44,621	0	44,621	0	962,37										
50	50	0	44,621	0	44,621	0	962,703										
50	50	0	44,621	0	44,621	0	963,036										
50	50,5	-0,5	44,105	-0,5	44,605	0	963,369										
50	50,5	-0,5	44,088	-0,5	44,588	0	963,702										
50	50	0	44,588	0	44,588	0	964,035										
50	50	0	44,588	0	44,588	0	964,368										
50	50,5	-0,5	44,072	-0,5	44,572	0	964,701										
50	50,5	-0,5	44,055	-0,5	44,555	0	965,034										
50	50,5	-0,5	44,038	-0,5	44,538	0	965,367										
50	50	0	44,538	0	44,538	0	965,7										
50	50	0	44,538	0	44,538	0	966,033										
50	50,5	-0,5	44,022	-0,5	44,522	0	966,366										
50	50	0	44,522	0	44,522	0	966,699										
50	50	0	44,522	0	44,522	0	967,032										
50	50,5	-0,5	44,005	-0,5	44,505	0	967,365										
50	50,5	-0,5	43,988	-0,5	44,488	0	967,698										
50	50,5	-0,5	43,972	-0,5	44,472	0	968,031										
50	50,5	-0,5	43,955	-0,5	44,455	0	968,364										
50	50	0	44,455	0	44,455	0	968,697										
50	50	0	44,455	0	44,455	0	969,03										
50	50	0	44,455	0	44,455	0	969,363										
50	50,5	-0,5	43,938	-0,5	44,438	0	969,696										
50	50	0	44,438	0	44,438	0	970,029										
50	50	0	44,438	0	44,438	0	970,362										
50	50	0	44,438	0	44,438	0	970,695										
50	50	0	44,438	0	44,438	0	971,028										
50	50	0	44,438	0	44,438	0	971,361										
50	50	0	44,438	0	44,438	0	971,694										
50	50	0	44,438	0	44,438	0	972,027										
50	50	0	44,438	0	44,438	0	972,36										
50	50	0	44,438	0	44,438	0	972,693										
50	50	0	44,438	0	44,438	0	973,026										
50	50	0	44,438	0	44,438	0	973,359										
50	50	0	44,438	0	44,438	0	973,692										
50	50	0	44,438	0	44,438	0	974,025										
50	50	0	44,438	0	44,438	0	974,358										
50	50	0	44,438	0	44,438	0	974,691										
50	50	0	44,438	0	44,438	0	975,024										
50	50	0	44,438	0	44,438	0	975,357										
50	50	0	44,438	0	44,438	0	975,69										
50	50	0	44,438	0	44,438	0	976,023										
50	50	0	44,438	0	44,438	0	976,356										
50	50	0	44,438	0	44,438	0	976,689										
50	50	0	44,438	0	44,438	0	977,022										
50	50	0	44,438	0	44,438	0	977,355										
50	50	0	44,438	0	44,438	0	977,688										
50	50	0	44,438	0	44,438	0	978,021										
50	50	0	44,438	0	44,438	0	978,354										
50	50	0	44,438	0	44,438	0	978,687										
50	50	0	44,438	0	44,438	0	979,02										
50	50	0	44,438	0	44,438	0	979,353										
50	50	0	44,438	0	44,438	0	979,686										
50	50	0	44,438	0	44,438	0	980,019										
50	50	0	44,438	0	44,438	0	980,352										
50	50	0	44,438	0	44,438	0	980,685										
50	50	0	44,438	0	44,438	0	981,018										
50	50	0	44,438	0	44,438	0	981,351										
50	50	0	44,438	0	44,438	0	981,684										
50	50	0	44,438	0	44,438	0	982,017										
50	50	0	44,438	0	44,438	0	982,35										
50	50	0	44,438	0	44,438	0	982,683										
50	50	0	44,438	0	44,438	0	983,016										
50	50	0	44,438	0	44,438	0	983,349										
50	50	0	44,438	0	44,438	0	983,682										
50	50	0	44,438	0	44,438	0	984,015										
50	50	0	44,438	0	44,438	0	984,348										
50	50	0	44,438	0	44,438	0	984,681										
50	50	0	44,438	0	44,438	0	985,014										
50	50	0	44,438	0	44,438	0	985,347										
50	50	0	44,438	0	44,438	0	985,68										
50	50	0	44,438	0	44,438	0	986,013										
50	50	0	44,438	0	44,438	0	986,346										
50	50	0	44,438	0	44,438	0	986,679										
50	50	0	44,438	0	44,438	0	987,012										
50	50	0	44,438	0	44,438	0	987,345										
50	50	0	44,438	0	44,438	0	987,678										
50	50	0	44,438	0	44,438	0	988,011										
50	50	0	44,438	0	44,438	0	988,344										
50	50	0	44,438	0	44,438	0	988,677										
50	50	0	44,438	0	44,438	0	989,01										
50	50	0	44,438	0	44,438	0	989,343										
50	50	0	44,438	0	44,438	0	989,676										
50	50	0	44,438	0	44,438	0	990,009										
50	50	0	44,438	0	44,438	0	990,342										
50	50	0	44,438	0	44,438	0	990,675										
50	50	0	44,438	0	44,438	0	991,008										
50	50	0	44,438	0	44,438	0	991,341										
50	50	0	44,438	0	44,438	0	991,674										
50	50	0	44,438	0	44,438	0	992,007										
50	50	0	44,438	0	44,438	0	992,34										
50	50	0	44,438	0	44,438	0	992,673										
50	50	0	44,438	0	44,438	0	993,006										
50	50	0	44,438	0	44,438	0	993,339										
50	50	0	44,438	0	44,438	0	993,672										
50	50	0	44,438	0	44,438	0	994,005										
50	50	0	44,438	0	44,438	0	994,338										
50	50	0	44,438	0	44,438	0	994,671										
50	50	0	44,438	0	44,438	0	995,004										
50	50	0	44,438	0	44,438	0	995,337										
50	50	0	44,438	0	44,438	0	995,67										
50	50	0	44,438	0	44,438	0	996,003										
50	50	0	44,438	0	44,438	0	996,336										
50	50	0	44,438	0	44,438	0	996,669										
50	50	0	44,438	0	44,438	0	997,002										
50	50	0	44,438	0	44,438	0	997,335										
50	50	0	44,438	0	44,438	0	997,668										
50	50	0	44,438	0	44,438	0	998,001										
50	50	0	44,438	0	44,438	0	998,334										
50	50	0	44,438	0	44,438	0	998,667										
50	50	0	44,438	0	44,438	0	999										
50	50	0	44,438	0	44,438	0	999,333										
50	50	0	44,438	0	44,438	0	999,666										
50	50	0	44,438	0	44,438	0	999,999										
50	50	0	44,438	0	44,438	0	1000,332										
50	50	0	44,438	0	44,438	0	1000,665										
50	50	0	44,438	0	44,438	0	1000,998										
50	50	0	44,438	0	44,438	0	1001,331										
50	50	0	44,438	0	44,438	0	1001,664										
50	50	0	44,438	0	44,438	0	1001,997										
50	50	0	44,438	0	44,438	0	1002,33										
50	50	0	44,438	0	44,438	0	1002,663										
50	50	0	44,438	0	44,438	0	1002,996										
50	50	0	44,438	0	44,438	0	1003,329										
50	50	0	44,438	0	44,438	0	1003,662										
50	50	0	44,438	0	44,438	0	1003,995										
50	50	0	44,438	0	44,438	0	1004,328										
50	50	0	44,438	0	44,438	0	1004,661										
50	50	0	44,438	0	44,438	0	1004,994										
50	50	0	44,438	0	44,438	0	1005,327										
50	50	0	44,438	0	44,438	0	1005,66										
50	50	0	44,438	0	44,438	0	1005,993										
50	50	0	44,438	0	44,438	0	1006,326										
50	50	0	44,438	0	44,438	0	1006,659										
50	50	0	44,438	0	44,438	0	1006,992										
50	50	0	44,438	0	44,438	0	1007,325										
50	50	0	44,438	0	44,438	0	1007,658										
50	50	0	44,438	0	44,438	0	1007,991										
50	50	0	44,438	0	44,438	0	1008,324										
50	50	0	44,438	0	44,438	0	1008,657										
50	50	0	44,438	0	44,438	0	1008,99										
50	50	0	44,438	0	44,438	0	1009,323										
50	50	0	44,438	0	44,438	0	1009,656										
50	50	0	44,438	0	44,438	0	1009,989										
50	50	0	44,438	0	44,438	0	1010,322										
50	50	0	44,438	0	44,438	0	1010,655										
50	50	0	44,438	0	44,438	0	1010,988										
50	50	0	44,438	0	44,438	0	1011,321										
50	50	0	44,438	0	44,438	0	1011,654										
50	50	0	44,438	0	44,438	0	1011,987										
50	50	0	44,438	0	44,438	0	1012,32										
50	50	0	44,438	0	44,438	0	1012,653										
50	50	0	44,438	0	44,438	0	1012,986										
50	50	0	44,438	0	44,438	0	1013,319										
50	50	0	44,438	0	44,438	0	1013,652										
50	50	0	44,438	0	44,438	0	1013,985										
50	50	0	44,438	0	44,438	0	1014,318										
50	50	0	44,438	0	44,438	0	1014,651										
50	50	0	44,438	0	44,438	0	1014,984										
50	50	0	44,438	0	44,438	0	1015,317										
50	50	0	44,438	0	44,438	0	1015,65										
50	50	0	44,438	0	44,438	0	1015,983										
50	50	0	44,438	0	44,438	0	1016,316										
50	50	0	44,438	0	44,438	0	1016,649										
50	50	0	44,438	0	44,438	0	1016,982										
50	50	0	44,438	0	44,438	0	1017,315										
50	50	0	44,438	0	44,438	0	1017,648										
50	50	0	44,438	0	44,438	0	1017,981										
50	50	0	44,438	0	44,438	0	1018,314										
50	50	0	44,438	0	44,438	0	1018,647										
50	50	0	44,438	0	44,438	0	1018,98										
50	50	0	44,438	0	44,438	0	1019,313										
50	50	0	44,438	0	44,438	0	1019,646										
50	50	0	44,438	0	44,438	0	1019,979										
50	50	0	44,438	0	44,438	0	1020,312										
50	50	0	44,438	0	44,438	0	1020,645										
50	50	0	44,438	0	44,438	0	1020,978										
50	50	0	44,438	0	44,438	0	1021,311										
50	50	0	44,438	0	44,438	0	1021,644										
50	50	0	44,438	0	44,438	0	1021,977										
50	50	0	44,438	0	44,438	0	1022,31										
50	50	0	44,438	0	44,438	0	1022,643										
50	50	0	44,438	0	44,438	0	1022,976										
50	50	0	44,438	0	44,438	0	1023,309										
50	50	0	44,438	0	44,438	0	1023,642										
50	50	0	44,438	0	44,438	0	1023,975										
50	50	0	44,438	0	44,438	0	1024,308										
50	50	0	44,438	0	44,438	0	1024,641										
50	50	0	44,438	0	44,438	0	1024,974										
50	50	0	44,438	0	44,438	0	1025,307										
50	50	0	44,438	0	44,438	0	1025,64										
50	50	0	44,438	0	44,438	0	1025,973										
50	50	0	44,438	0	44,438	0	1026,306										
50	50	0	44,438	0	44,438	0	1026,639										
50	50	0	44,438	0	44,438	0	1026,972										
50	50	0	44,438	0	44,438	0	1027,305										
50	50	0	44,438	0	44,438	0	1027,638										
50	50	0	44,438	0	44,438	0	1027,971										
50	50	0	44,438	0	44,438	0	1028,304										
50	50	0	44,438	0	44,438	0	1028,637										
50	50	0	44,438	0	44,438	0	1028,97										
50	50	0	44,438	0	44,438	0	1029,303										
50	50	0	44,438	0	44,438	0	1029,636										
50	50	0	44,438	0	44,438	0	1029,969										
50	50	0	44,438	0	44,438	0	1030,302										
50	50	0	44,438	0	44,438	0	1030,635										
50	50	0	44,438	0	44,438	0	1030,968										
50	50	0	44,438	0	44,438	0	1031,301										
50	50	0	44,438	0	44,438	0	1031,634										
50	50	0	44,438	0	44,438	0	1031,967										
50	50	0	44,438	0	44,438	0	1032,3										
50	50	0	44,438	0	44,438	0	1032,633										
50	50	0	44,438	0	44,438	0	1032,966										
50	50	0	44,438	0	44,438	0	1033,299										
50	50	0	44,438	0	44,438	0	1033,632										
50	50	0	44,438	0	44,438	0	1033,965										
50	50	0	44,438	0	44,438	0	1034,298										
50	50	0	44,438	0	44,438	0	1034,631										
50	50	0	44,438	0	44,438	0	1034,964										
50	50	0	44,438	0	44,438	0	1035,297										
50	50	0	44,438	0	44,438	0	1035,63										
50	50	0	44,438	0	44,438	0	1035,963										
50	50	0	44,438	0	44,438	0	1036,296										
50	50	0	44,438	0	44,438	0	1036,629										
50	50	0	44,438	0	44,438	0	1036,962										
50	50	0	44,438	0	44,438	0	1037,295										
50	50	0	44,438	0	44,438	0	1037,628										
50	50	0	44,438	0	44,438	0	1037,961										
50	50	0	44,438	0	44,438	0	1038,294										
50	50	0	44,438	0	44,438	0	1038,627										
50	50	0	44,438	0	44,438	0	1038,96										
50	50	0	44,438	0	44,438	0	1039,293										
50	50	0	44,438	0	44,438	0	1039,626										
50	50	0	44,438	0	44,438	0	1039,959										
50	50	0	44,438	0	44,438	0	1040,292										
50	50	0	44,438	0	44,438	0	1040,625										
50	50	0	44,438	0	44,438	0	1040,958										
50	50	0	44,438	0	44,438	0	1041,291										
50	50	0	44,438	0	44,438	0	1041,624										
50	50	0	44,438	0	44,438	0	1041,957										
50	50	0	44,438	0	44,438	0	1042,29										
50	50	0	44,438	0	44,438	0	1042,623										
50	50	0	44,438	0	44,438	0	1042,956										
50	50	0	44,438	0	44,438	0	1043,289										
50	50	0	44,438	0	44,438	0	1043,622										
50	50	0	44,438	0	44,438	0	1043,955										
50	50	0	44,438	0	44,438	0	1044,288										
50	50	0	44,438	0	44,438	0	1044,621										
50	50	0	44,438	0	44,438	0	1044,954										
50	50	0	44,438	0	44,438	0	1045,287										
50	50	0	44,438	0	44,438	0	1045,62										
50	50	0	44,438	0	44,438	0	1045,953										
50	50	0	44,438	0	44,438	0	1046,286										
50	50	0	44,438	0	44,438	0	1046,619										
50	50	0	44,438	0	44,438	0	1046,952										
50	50	0	44,438	0	44,438	0	1047,285										
50	50	0	44,438	0	44,438	0	1047,618										
50	50	0	44,438	0	44,438	0	1047,951										
50	50	0	44,438	0	44,438	0	1048,284										
50	50	0	44,438	0	44,438	0	1048,617										
50	50	0	44,438	0	44,438	0	1048,95										
50	50	0	44,438	0	44,438	0	1049,283										
50	50	0	44,438	0	44,438	0	1049,616										
50	50	0	44,438	0	44,438	0	1049,949										
50	50	0	44,438	0	44,438	0	1050,282										
50	50	0	44,438	0	44,438	0	1050,615										
50	50	0	44,438	0	44,438	0	1050,948										
50	50	0	44,438	0	44,438	0	1051,281										
50	50	0	44,438	0	44,438	0	1051,614										
50	50	0	44,438	0	44,438	0	1051,947										
50	50	0	44,438	0	44,438	0	1052,28										
50	50	0	44,438	0	44,438	0	1052,613										
50	50	0	44,438	0	44,438	0	1052,946										
50	50	0	44,438	0	44,438	0	1053,279										
50	50	0	44,438	0	44,438	0	1053,612										
50	50	0	44,438	0	44,438	0	1053,945										
50	50	0	44,438	0	44,438	0	1054,278										
50	50	0	44,438	0	44,438	0	1054,611										
50	50	0	44,438	0	44,438	0	1054,944										
50	50	0	44,438	0	44,438	0	1055,277										
50	50	0	44,438	0	44,438	0	1055,61										
50	50	0	44,438	0	44,438	0	1055,943										
50	50	0	44,438	0	44,438	0	1056,276										
50	50	0	44,438	0	44,438	0	1056,609										
50	50	0	44,438	0	44,438	0	1056,942										
50	50	0	44,438	0	44,438	0	1057,275										
50	50	0	44,438	0	44,438	0	1057,608										
50	50	0	44,438	0	44,438	0	1057,941										
50	50	0	44,438	0	44,438	0	1058,274										
50	50	0	44,438	0	44,438	0	1058,607										
50	50	0	44,438	0	44,438	0	1058,94										
50	50	0	44,438	0	44,438	0	1059,273										
50	50	0	44,438	0	44,438	0	1059,606										
50	50	0	44,438	0	44,438	0	1059,939										
50	50	0	44,438	0	44,438	0	1060,272										
50	50	0	44,438	0	44,438	0	1060,605										
50	50	0	44,438	0	44,438	0	1060,938										
50	50	0	44,438	0	44,438	0	1061,271										
50	50	0	44,438	0	44,438	0	1061,604										
50	50	0	44,438	0	44,438	0	1061,937										
50	50	0	44,438	0	44,438	0	1062,27										
50	50	0	44,438	0	44,438	0	1062,603										
50	50	0	44,438	0	44,438	0	1062,936										
50	50	0	44,438	0	44,438	0	1063,269										
50	50	0	44,438	0	44,438	0	1063,602										
50	50	0	44,438	0	44,438	0	1063,935										
50	50	0	44,438	0	44,438	0	1064,268										
50	50	0	44,438	0	44,438	0	1064,601										
50	50	0	44,438	0	44,438	0	1064,934										
50	50	0	44,438	0	44,438	0	1065,267										
50	50	0	44,438	0	44,438	0	1065,6										
50	50	0	44,438	0	44,438	0	1065,933										
50	50	0	44,438	0	44,438	0	1066,266										
50	50	0	44,438	0	44,438	0	1066,599										
50	50	0	44,438	0	44,438	0	1066,932										
50	50	0	44,438	0	44,438	0	1067,265										
50	50	0	44,438	0	44,438	0	1067,598										
50	50	0	44,438	0	44,438	0	1067,931										
50	50	0	44,438	0	44,438	0	1068,264										
50	50	0	44,438	0	44,438	0	1068,597										
50	50	0	44,438	0	44,438	0	1068,93										
50	50	0	44,438	0	44,438	0	1069,263										
50	50	0	44,438	0	44,438	0	1069,596										
50	50	0	44,438	0	44,438	0	1069,929										
50	50	0	44,438	0	44,438	0	1070,262										
50	50	0	44,438	0	44,438	0	1070,595										
50	50	0	44,438	0	44,438	0	1070,928										
50	50	0	44,438	0	44,438	0	1071,261										
50	50	0	44,438	0	44,438	0	1071,594										
50	50	0	44,438	0	44,438	0	1071,927										
50	50	0	44,438	0	44,438	0	1072,26										
50	50	0	44,438	0	44,438	0	1072,593										
50	50	0	44,438	0	44,438	0	1072,926										
50	50	0	44,438	0	44,438	0	1073,259										
50	50	0	44,438	0	44,438	0	1073,592										
50	50	0	44,438	0	44,438	0	1073,925										
50	50	0	44,438	0	44,438	0	1074,258										
50	50	0	44,438	0	44,438	0	1074,591										
50	50	0	44,438	0	44,438	0	1074,924										
50	50	0	44,438	0	44,438	0	1075,257										
50	50	0	44,438	0	44,438	0	1075,59										
